customer_id,customer_code,company_name,industry,company_size,customer_segment,employee_count,annual_revenue_usd,country,region,city,signup_date,first_login_date,last_login_date,login_count,customer_tenure_months,organization_age,account_manager_id,customer_status,customer_type
CUST000149,CC000149,Orbit Software 149,Telecommunications,SMB,SMB,110,6000000,France,Europe,Paris,2022-06-28,2022-07-02,2022-09-23,774,30,10,AM029,Active,B2B
CUST000150,CC000150,Bright Software 150,Real Estate,SMB,SMB,79,2000000,UAE,Middle East,Abu Dhabi,2023-04-05,2023-04-10,2024-10-16,477,20,8,AM030,Active,B2B
CUST000151,CC000151,NextGen Software 151,Pharmaceuticals,Mid-Market,Mid-Market,879,12000000,India,South Asia,Mumbai,2022-11-05,2022-11-12,2024-09-30,77,25,3,AM031,Inactive,B2B
CUST000152,CC000152,Alpha Software 152,Hospitality,Mid-Market,Mid-Market,661,37000000,USA,North America,New York,2023-05-18,2023-05-25,2023-09-07,344,19,7,AM032,Active,B2B
CUST000153,CC000153,Vision Software 153,Insurance,Mid-Market,Mid-Market,317,18000000,UK,Europe,Manchester,2023-10-02,2023-10-07,2024-11-30,316,14,35,AM033,Active,B2B
CUST000154,CC000154,Core Software 154,Consulting,Mid-Market,Mid-Market,869,37000000,Canada,North America,Toronto,2024-03-23,2024-03-24,2024-12-31,455,9,15,AM034,Active,B2B
CUST000155,CC000155,Nexa Software 155,Media,Mid-Market,Mid-Market,483,36000000,Germany,Europe,Munich,2024-04-27,2024-05-04,2024-12-31,762,8,28,AM035,Active,B2B
CUST000156,CC000156,Skyline Software 156,Energy,Mid-Market,Mid-Market,687,30000000,Singapore,Asia,Singapore,2023-01-19,2023-01-21,2024-06-19,108,23,6,AM036,Active,B2B
CUST000157,CC000157,Pioneer Software 157,Automotive,Mid-Market,Mid-Market,345,37000000,Australia,Oceania,Sydney,2024-02-02,2024-02-07,2024-07-19,615,10,5,AM037,Inactive,B2B
CUST000158,CC000158,Optima Software 158,Agriculture,Mid-Market,Mid-Market,825,31000000,Japan,Asia,Nagoya,2022-05-06,2022-05-12,2023-06-08,753,31,29,AM038,Active,B2B
CUST000159,CC000159,Elevate Software 159,Construction,Mid-Market,Mid-Market,544,48000000,France,Europe,Lyon,2022-12-27,2022-12-28,2024-09-09,232,24,34,AM039,Active,B2B
CUST000160,CC000160,Pulse Software 160,Government,Mid-Market,Mid-Market,743,24000000,UAE,Middle East,Dubai,2022-12-25,2022-12-30,2023-05-26,602,24,19,AM040,Active,B2B
CUST000161,CC000161,Apex Consulting 161,Information Technology,Mid-Market,Mid-Market,689,45000000,India,South Asia,Mumbai,2023-09-21,2023-09-21,2024-12-31,44,15,19,AM041,Active,B2B
CUST000162,CC000162,Vertex Consulting 162,Banking & Finance,Mid-Market,Mid-Market,969,29000000,USA,North America,Seattle,2022-12-26,2022-12-26,2023-07-29,594,24,11,AM042,Active,B2B
CUST000163,CC000163,Nova Consulting 163,Healthcare,Mid-Market,Mid-Market,321,19000000,UK,Europe,Leeds,2023-10-11,2023-10-11,2024-02-11,235,14,35,AM043,Active,B2B
CUST000164,CC000164,BluePeak Consulting 164,Manufacturing,Mid-Market,Mid-Market,714,31000000,Canada,North America,Toronto,2023-01-14,2023-01-18,2024-01-15,68,23,7,AM044,Active,B2B
CUST000165,CC000165,Quantum Consulting 165,Retail,Mid-Market,Mid-Market,882,13000000,Germany,Europe,Hamburg,2022-03-25,2022-03-29,2023-07-25,512,33,29,AM045,Active,B2B
CUST000166,CC000166,Prime Consulting 166,E-commerce,Mid-Market,Mid-Market,674,27000000,Singapore,Asia,Singapore,2024-02-13,2024-02-14,2024-12-31,128,10,29,AM046,Active,B2B
CUST000167,CC000167,Zenith Consulting 167,Education,Mid-Market,Mid-Market,944,47000000,Australia,Oceania,Melbourne,2023-06-24,2023-06-28,2023-09-12,419,18,16,AM047,Inactive,B2B
CUST000168,CC000168,Fusion Consulting 168,Logistics,Mid-Market,Mid-Market,306,10000000,Japan,Asia,Tokyo,2022-11-05,2022-11-08,2023-04-27,311,25,18,AM048,Active,B2B
CUST000169,CC000169,Orbit Consulting 169,Telecommunications,Mid-Market,Mid-Market,257,41000000,France,Europe,Marseille,2023-03-17,2023-03-19,2023-08-28,560,21,26,AM049,Active,B2B
CUST000170,CC000170,Bright Consulting 170,Real Estate,Mid-Market,Mid-Market,762,45000000,UAE,Middle East,Abu Dhabi,2022-03-15,2022-03-21,2022-06-02,34,33,29,AM050,Active,B2B
CUST000171,CC000171,NextGen Consulting 171,Pharmaceuticals,Mid-Market,Mid-Market,329,30000000,India,South Asia,Mumbai,2023-03-16,2023-03-22,2024-12-31,311,21,28,AM051,Active,B2B
CUST000172,CC000172,Alpha Consulting 172,Hospitality,Mid-Market,Mid-Market,271,30000000,USA,North America,Austin,2024-03-31,2024-04-07,2024-12-31,462,9,7,AM052,Active,B2B
CUST000173,CC000173,Vision Consulting 173,Insurance,Mid-Market,Mid-Market,499,37000000,UK,Europe,Leeds,2023-02-15,2023-02-16,2024-04-26,778,22,21,AM053,Active,B2B
CUST000174,CC000174,Core Consulting 174,Consulting,Mid-Market,Mid-Market,591,20000000,Canada,North America,Toronto,2023-06-07,2023-06-08,2024-12-31,213,18,34,AM054,Active,B2B
CUST000175,CC000175,Nexa Consulting 175,Media,Mid-Market,Mid-Market,607,32000000,Germany,Europe,Hamburg,2024-04-18,2024-04-20,2024-12-31,164,8,8,AM055,Active,B2B
CUST000176,CC000176,Skyline Consulting 176,Energy,Enterprise,Enterprise,1710,214000000,Singapore,Asia,Singapore,2024-02-18,2024-02-19,2024-09-17,490,10,33,AM056,Active,B2B
CUST000177,CC000177,Pioneer Consulting 177,Automotive,Enterprise,Enterprise,4112,208000000,Australia,Oceania,Melbourne,2023-11-29,2023-12-04,2024-12-31,169,13,22,AM057,Active,B2B
CUST000178,CC000178,Optima Consulting 178,Agriculture,Enterprise,Enterprise,2920,173000000,Japan,Asia,Nagoya,2022-11-07,2022-11-11,2024-08-07,375,25,5,AM058,Active,B2B
CUST000179,CC000179,Elevate Consulting 179,Construction,Enterprise,Enterprise,2271,178000000,France,Europe,Lyon,2022-02-08,2022-02-08,2023-03-22,93,34,20,AM059,Active,B2B
CUST000180,CC000180,Pulse Consulting 180,Government,Enterprise,Enterprise,4503,83000000,UAE,Middle East,Abu Dhabi,2023-04-19,2023-04-19,2024-08-21,344,20,14,AM060,Active,B2B
CUST000181,CC000181,Apex Labs 181,Information Technology,Enterprise,Enterprise,3053,98000000,India,South Asia,Hyderabad,2023-04-07,2023-04-08,2024-04-23,531,20,7,AM001,Active,B2B
CUST000182,CC000182,Vertex Labs 182,Banking & Finance,Enterprise,Enterprise,1160,123000000,USA,North America,Chicago,2023-03-26,2023-03-28,2024-05-03,304,21,25,AM002,Active,B2B
CUST000183,CC000183,Nova Labs 183,Healthcare,Enterprise,Enterprise,4172,146000000,UK,Europe,Leeds,2023-09-05,2023-09-05,2024-12-31,82,15,23,AM003,Active,B2B
CUST000184,CC000184,BluePeak Labs 184,Manufacturing,Enterprise,Enterprise,3285,233000000,Canada,North America,Vancouver,2022-10-18,2022-10-22,2024-07-30,356,26,11,AM004,Active,B2B
CUST000185,CC000185,Quantum Labs 185,Retail,Enterprise,Enterprise,3718,96000000,Germany,Europe,Munich,2022-11-14,2022-11-20,2023-05-01,332,25,7,AM005,Active,B2B
CUST000186,CC000186,Prime Labs 186,E-commerce,Enterprise,Enterprise,3635,262000000,Singapore,Asia,Singapore,2024-04-12,2024-04-14,2024-12-31,676,8,7,AM006,Active,B2B
CUST000187,CC000187,Zenith Labs 187,Education,Enterprise,Enterprise,3082,152000000,Australia,Oceania,Sydney,2023-01-07,2023-01-11,2023-08-13,364,23,15,AM007,Inactive,B2B
CUST000188,CC000188,Fusion Labs 188,Logistics,Enterprise,Enterprise,2991,109000000,Japan,Asia,Tokyo,2022-05-21,2022-05-23,2022-09-09,879,31,20,AM008,Active,B2B
CUST000189,CC000189,Orbit Labs 189,Telecommunications,Enterprise,Enterprise,3079,257000000,France,Europe,Marseille,2024-05-05,2024-05-05,2024-12-31,626,7,10,AM009,Active,B2B
CUST000190,CC000190,Bright Labs 190,Real Estate,Enterprise,Enterprise,1664,106000000,UAE,Middle East,Dubai,2024-01-09,2024-01-16,2024-03-30,388,11,28,AM010,Active,B2B
CUST000191,CC000191,NextGen Labs 191,Pharmaceuticals,Small,Startup,20,554000,India,South Asia,Mumbai,2022-10-19,2022-10-26,2023-07-22,331,26,17,AM011,Inactive,B2B
CUST000192,CC000192,Alpha Labs 192,Hospitality,Small,Startup,35,298000,USA,North America,Seattle,2023-11-26,2023-12-03,2024-12-31,811,13,20,AM012,Active,B2B
CUST000193,CC000193,Vision Labs 193,Insurance,Small,Startup,38,528000,UK,Europe,London,2024-04-16,2024-04-19,2024-12-31,271,8,10,AM013,Active,B2B
CUST000194,CC000194,Core Labs 194,Consulting,Small,Startup,35,480000,Canada,North America,Calgary,2022-04-16,2022-04-17,2023-03-04,796,32,7,AM014,Active,B2B
CUST000195,CC000195,Nexa Labs 195,Media,Small,Startup,33,625000,Germany,Europe,Berlin,2024-04-30,2024-05-06,2024-09-06,851,8,16,AM015,Active,B2B
CUST000196,CC000196,Skyline Labs 196,Energy,Small,Startup,27,127000,Singapore,Asia,Singapore,2022-02-24,2022-03-02,2023-08-28,256,34,25,AM016,Active,B2B
CUST000197,CC000197,Pioneer Labs 197,Automotive,Small,Startup,10,483000,Australia,Oceania,Sydney,2022-01-29,2022-02-03,2022-06-14,825,35,23,AM017,Active,B2B
CUST000198,CC000198,Optima Labs 198,Agriculture,Small,Startup,7,393000,Japan,Asia,Osaka,2023-12-14,2023-12-16,2024-12-31,645,12,30,AM018,Active,B2B
CUST000199,CC000199,Elevate Labs 199,Construction,Small,Startup,10,119000,France,Europe,Lyon,2022-08-09,2022-08-11,2024-03-24,448,28,35,AM019,Active,B2B
CUST000200,CC000200,Pulse Labs 200,Government,Small,Startup,23,343000,UAE,Middle East,Abu Dhabi,2022-05-05,2022-05-05,2023-02-03,669,31,28,AM020,Active,B2B
CUST000201,CC000201,Apex Group 201,Information Technology,SMB,SMB,167,2000000,India,South Asia,Hyderabad,2024-05-06,2024-05-13,2024-12-31,662,7,3,AM021,Active,B2B
CUST000202,CC000202,Vertex Group 202,Banking & Finance,SMB,SMB,111,3000000,USA,North America,Seattle,2023-03-16,2023-03-16,2024-12-31,261,21,24,AM022,Active,B2B
CUST000203,CC000203,Nova Group 203,Healthcare,SMB,SMB,97,2000000,UK,Europe,Leeds,2023-01-05,2023-01-06,2024-07-27,820,23,34,AM023,Inactive,B2B
CUST000204,CC000204,BluePeak Group 204,Manufacturing,SMB,SMB,191,1000000,Canada,North America,Vancouver,2024-06-13,2024-06-20,2024-09-02,397,6,26,AM024,Active,B2B
CUST000205,CC000205,Quantum Group 205,Retail,SMB,SMB,54,6000000,Germany,Europe,Berlin,2022-12-20,2022-12-23,2024-10-26,805,24,8,AM025,Active,B2B
CUST000206,CC000206,Prime Group 206,E-commerce,SMB,SMB,243,6000000,Singapore,Asia,Singapore,2022-02-15,2022-02-20,2023-10-02,848,34,23,AM026,Active,B2B
CUST000207,CC000207,Zenith Group 207,Education,SMB,SMB,249,8000000,Australia,Oceania,Perth,2023-05-06,2023-05-08,2023-10-23,748,19,6,AM027,Active,B2B
CUST000208,CC000208,Fusion Group 208,Logistics,SMB,SMB,167,1000000,Japan,Asia,Osaka,2022-07-26,2022-07-26,2023-03-17,338,29,4,AM028,Inactive,B2B
CUST000209,CC000209,Orbit Group 209,Telecommunications,SMB,SMB,181,7000000,France,Europe,Marseille,2023-04-30,2023-05-04,2023-07-10,307,20,14,AM029,Active,B2B
CUST000210,CC000210,Bright Group 210,Real Estate,SMB,SMB,249,1000000,UAE,Middle East,Abu Dhabi,2022-10-07,2022-10-08,2023-11-18,424,26,29,AM030,Active,B2B
CUST000211,CC000211,NextGen Group 211,Pharmaceuticals,SMB,SMB,148,6000000,India,South Asia,Bengaluru,2023-05-24,2023-05-31,2024-07-10,288,19,35,AM031,Active,B2B
CUST000212,CC000212,Alpha Group 212,Hospitality,SMB,SMB,236,7000000,USA,North America,New York,2023-03-17,2023-03-19,2024-10-27,343,21,20,AM032,Active,B2B
CUST000213,CC000213,Vision Group 213,Insurance,SMB,SMB,133,5000000,UK,Europe,Manchester,2023-04-02,2023-04-08,2023-10-25,374,20,30,AM033,Active,B2B
CUST000214,CC000214,Core Group 214,Consulting,SMB,SMB,236,6000000,Canada,North America,Calgary,2023-03-22,2023-03-26,2024-12-31,91,21,5,AM034,Active,B2B
CUST000215,CC000215,Nexa Group 215,Media,SMB,SMB,153,6000000,Germany,Europe,Hamburg,2024-03-31,2024-04-02,2024-06-02,884,9,11,AM035,Active,B2B
CUST000216,CC000216,Skyline Group 216,Energy,SMB,SMB,162,1000000,Singapore,Asia,Singapore,2022-03-10,2022-03-13,2024-02-01,385,33,25,AM036,Active,B2B
CUST000217,CC000217,Pioneer Group 217,Automotive,SMB,SMB,195,1000000,Australia,Oceania,Perth,2022-06-07,2022-06-14,2023-07-28,469,30,25,AM037,Active,B2B
CUST000218,CC000218,Optima Group 218,Agriculture,SMB,SMB,196,3000000,Japan,Asia,Nagoya,2023-01-11,2023-01-17,2024-01-03,270,23,19,AM038,Inactive,B2B
CUST000219,CC000219,Elevate Group 219,Construction,SMB,SMB,56,3000000,France,Europe,Lyon,2023-06-15,2023-06-21,2024-12-31,283,18,9,AM039,Active,B2B
CUST000220,CC000220,Pulse Group 220,Government,SMB,SMB,230,8000000,UAE,Middle East,Dubai,2023-09-19,2023-09-23,2024-12-31,140,15,14,AM040,Active,B2B
CUST000221,CC000221,Apex Works 221,Information Technology,SMB,SMB,68,8000000,India,South Asia,Bengaluru,2024-01-01,2024-01-08,2024-05-06,698,11,22,AM041,Active,B2B
CUST000222,CC000222,Vertex Works 222,Banking & Finance,SMB,SMB,66,5000000,USA,North America,Seattle,2024-05-21,2024-05-23,2024-12-31,827,7,13,AM042,Active,B2B
CUST000223,CC000223,Nova Works 223,Healthcare,SMB,SMB,107,2000000,UK,Europe,London,2024-03-22,2024-03-24,2024-12-21,41,9,33,AM043,Active,B2B
CUST000224,CC000224,BluePeak Works 224,Manufacturing,SMB,SMB,196,6000000,Canada,North America,Vancouver,2024-04-02,2024-04-04,2024-12-31,82,8,7,AM044,Active,B2B
CUST000225,CC000225,Quantum Works 225,Retail,SMB,SMB,233,8000000,Germany,Europe,Hamburg,2023-02-25,2023-03-03,2024-11-10,143,22,6,AM045,Inactive,B2B
CUST000226,CC000226,Prime Works 226,E-commerce,SMB,SMB,214,2000000,Singapore,Asia,Singapore,2023-04-23,2023-04-28,2023-10-06,801,20,13,AM046,Inactive,B2B
CUST000227,CC000227,Zenith Works 227,Education,SMB,SMB,160,1000000,Australia,Oceania,Sydney,2023-06-15,2023-06-17,2024-05-23,180,18,12,AM047,Active,B2B
CUST000228,CC000228,Fusion Works 228,Logistics,SMB,SMB,231,4000000,Japan,Asia,Osaka,2023-06-16,2023-06-20,2023-10-08,216,18,18,AM048,Active,B2B
CUST000229,CC000229,Orbit Works 229,Telecommunications,SMB,SMB,191,5000000,France,Europe,Paris,2023-10-03,2023-10-07,2024-12-31,529,14,7,AM049,Active,B2B
CUST000230,CC000230,Bright Works 230,Real Estate,SMB,SMB,201,3000000,UAE,Middle East,Dubai,2023-11-06,2023-11-11,2024-12-31,860,13,4,AM050,Active,B2B
CUST000231,CC000231,NextGen Works 231,Pharmaceuticals,SMB,SMB,70,1000000,India,South Asia,Mumbai,2022-09-29,2022-10-02,2024-06-08,647,27,28,AM051,Active,B2B
CUST000232,CC000232,Alpha Works 232,Hospitality,SMB,SMB,177,5000000,USA,North America,Seattle,2023-05-10,2023-05-13,2024-07-31,479,19,21,AM052,Active,B2B
CUST000233,CC000233,Vision Works 233,Insurance,SMB,SMB,65,3000000,UK,Europe,Manchester,2023-03-02,2023-03-09,2024-07-26,363,21,15,AM053,Active,B2B
CUST000234,CC000234,Core Works 234,Consulting,SMB,SMB,130,6000000,Canada,North America,Calgary,2024-05-31,2024-06-05,2024-12-31,793,7,10,AM054,Active,B2B
CUST000235,CC000235,Nexa Works 235,Media,SMB,SMB,193,2000000,Germany,Europe,Munich,2022-09-05,2022-09-12,2023-02-14,475,27,19,AM055,Active,B2B
CUST000236,CC000236,Skyline Works 236,Energy,SMB,SMB,74,1000000,Singapore,Asia,Singapore,2023-01-29,2023-02-04,2023-11-15,848,23,12,AM056,Active,B2B
CUST000237,CC000237,Pioneer Works 237,Automotive,SMB,SMB,197,6000000,Australia,Oceania,Sydney,2024-02-21,2024-02-23,2024-12-31,493,10,34,AM057,Active,B2B
CUST000238,CC000238,Optima Works 238,Agriculture,SMB,SMB,128,8000000,Japan,Asia,Tokyo,2022-04-03,2022-04-09,2023-10-08,261,32,31,AM058,Active,B2B
CUST000239,CC000239,Elevate Works 239,Construction,SMB,SMB,140,1000000,France,Europe,Paris,2022-10-16,2022-10-23,2024-07-25,307,26,32,AM059,Active,B2B
CUST000240,CC000240,Pulse Works 240,Government,SMB,SMB,77,7000000,UAE,Middle East,Dubai,2022-09-28,2022-10-03,2023-12-19,61,27,25,AM060,Active,B2B
CUST000241,CC000241,Apex Platform 241,Information Technology,SMB,SMB,195,4000000,India,South Asia,Pune,2023-07-21,2023-07-25,2023-11-07,531,17,26,AM001,Active,B2B
CUST000242,CC000242,Vertex Platform 242,Banking & Finance,SMB,SMB,190,5000000,USA,North America,Boston,2023-11-28,2023-11-29,2024-05-08,418,13,8,AM002,Active,B2B
CUST000243,CC000243,Nova Platform 243,Healthcare,SMB,SMB,136,6000000,UK,Europe,London,2022-07-23,2022-07-29,2024-01-22,61,29,4,AM003,Active,B2B
CUST000244,CC000244,BluePeak Platform 244,Manufacturing,SMB,SMB,232,6000000,Canada,North America,Vancouver,2023-06-16,2023-06-23,2023-12-22,158,18,34,AM004,Active,B2B
CUST000245,CC000245,Quantum Platform 245,Retail,SMB,SMB,206,6000000,Germany,Europe,Berlin,2023-02-07,2023-02-11,2024-11-09,534,22,23,AM005,Active,B2B
CUST000246,CC000246,Prime Platform 246,E-commerce,SMB,SMB,186,8000000,Singapore,Asia,Singapore,2023-05-02,2023-05-02,2024-06-12,704,19,23,AM006,Active,B2B
CUST000247,CC000247,Zenith Platform 247,Education,SMB,SMB,156,5000000,Australia,Oceania,Perth,2024-06-12,2024-06-12,2024-12-31,286,6,32,AM007,Inactive,B2B
CUST000248,CC000248,Fusion Platform 248,Logistics,SMB,SMB,248,4000000,Japan,Asia,Nagoya,2022-02-22,2022-03-01,2022-09-21,659,34,35,AM008,Active,B2B
CUST000249,CC000249,Orbit Platform 249,Telecommunications,SMB,SMB,248,7000000,France,Europe,Paris,2024-04-21,2024-04-24,2024-06-25,210,8,9,AM009,Active,B2B
CUST000250,CC000250,Bright Platform 250,Real Estate,SMB,SMB,130,7000000,UAE,Middle East,Dubai,2023-02-27,2023-03-02,2024-05-25,808,22,34,AM010,Active,B2B
CUST000251,CC000251,NextGen Platform 251,Pharmaceuticals,Mid-Market,Mid-Market,732,13000000,India,South Asia,Bengaluru,2023-06-16,2023-06-19,2024-12-31,693,18,22,AM011,Active,B2B
CUST000252,CC000252,Alpha Platform 252,Hospitality,Mid-Market,Mid-Market,635,30000000,USA,North America,Austin,2023-04-16,2023-04-21,2024-11-30,707,20,24,AM012,Active,B2B
CUST000253,CC000253,Vision Platform 253,Insurance,Mid-Market,Mid-Market,988,26000000,UK,Europe,Leeds,2023-05-11,2023-05-14,2024-02-20,586,19,19,AM013,Active,B2B
CUST000254,CC000254,Core Platform 254,Consulting,Mid-Market,Mid-Market,554,28000000,Canada,North America,Calgary,2022-08-01,2022-08-08,2023-07-28,372,28,32,AM014,Active,B2B
CUST000255,CC000255,Nexa Platform 255,Media,Mid-Market,Mid-Market,988,27000000,Germany,Europe,Munich,2022-05-05,2022-05-11,2023-07-19,806,31,24,AM015,Active,B2B
CUST000256,CC000256,Skyline Platform 256,Energy,Mid-Market,Mid-Market,547,12000000,Singapore,Asia,Singapore,2024-01-02,2024-01-03,2024-12-31,686,11,30,AM016,Active,B2B
CUST000257,CC000257,Pioneer Platform 257,Automotive,Mid-Market,Mid-Market,740,23000000,Australia,Oceania,Sydney,2024-04-27,2024-05-01,2024-12-31,155,8,19,AM017,Active,B2B
CUST000258,CC000258,Optima Platform 258,Agriculture,Mid-Market,Mid-Market,850,25000000,Japan,Asia,Tokyo,2022-02-21,2022-02-24,2024-01-08,68,34,16,AM018,Active,B2B
CUST000259,CC000259,Elevate Platform 259,Construction,Mid-Market,Mid-Market,588,40000000,France,Europe,Paris,2023-11-29,2023-12-01,2024-01-05,431,13,12,AM019,Active,B2B
CUST000260,CC000260,Pulse Platform 260,Government,Mid-Market,Mid-Market,737,40000000,UAE,Middle East,Dubai,2024-02-14,2024-02-18,2024-12-31,676,10,20,AM020,Active,B2B
CUST000261,CC000261,Apex Dynamics 261,Information Technology,Mid-Market,Mid-Market,341,46000000,India,South Asia,Bengaluru,2023-07-02,2023-07-02,2024-01-27,872,17,28,AM021,Active,B2B
CUST000262,CC000262,Vertex Dynamics 262,Banking & Finance,Mid-Market,Mid-Market,287,35000000,USA,North America,Chicago,2022-07-10,2022-07-14,2022-09-20,320,29,2,AM022,Active,B2B
CUST000263,CC000263,Nova Dynamics 263,Healthcare,Mid-Market,Mid-Market,359,31000000,UK,Europe,Manchester,2023-04-11,2023-04-18,2023-10-02,494,20,34,AM023,Active,B2B
CUST000264,CC000264,BluePeak Dynamics 264,Manufacturing,Mid-Market,Mid-Market,365,31000000,Canada,North America,Toronto,2024-01-19,2024-01-26,2024-12-31,750,11,18,AM024,Active,B2B
CUST000265,CC000265,Quantum Dynamics 265,Retail,Mid-Market,Mid-Market,595,28000000,Germany,Europe,Hamburg,2023-11-22,2023-11-25,2024-06-21,861,13,27,AM025,Active,B2B
CUST000266,CC000266,Prime Dynamics 266,E-commerce,Mid-Market,Mid-Market,585,15000000,Singapore,Asia,Singapore,2023-11-17,2023-11-18,2024-06-24,503,13,10,AM026,Active,B2B
CUST000267,CC000267,Zenith Dynamics 267,Education,Mid-Market,Mid-Market,504,10000000,Australia,Oceania,Melbourne,2023-01-28,2023-01-31,2024-06-01,352,23,19,AM027,Active,B2B
CUST000268,CC000268,Fusion Dynamics 268,Logistics,Mid-Market,Mid-Market,990,46000000,Japan,Asia,Tokyo,2022-09-25,2022-09-30,2023-06-28,698,27,5,AM028,Active,B2B
CUST000269,CC000269,Orbit Dynamics 269,Telecommunications,Mid-Market,Mid-Market,564,20000000,France,Europe,Lyon,2023-12-04,2023-12-08,2024-05-06,391,12,20,AM029,Active,B2B
CUST000270,CC000270,Bright Dynamics 270,Real Estate,Mid-Market,Mid-Market,474,18000000,UAE,Middle East,Abu Dhabi,2022-06-06,2022-06-13,2024-03-24,440,30,25,AM030,Active,B2B
CUST000271,CC000271,NextGen Dynamics 271,Pharmaceuticals,Mid-Market,Mid-Market,732,44000000,India,South Asia,Bengaluru,2024-02-20,2024-02-23,2024-12-31,553,10,7,AM031,Active,B2B
CUST000272,CC000272,Alpha Dynamics 272,Hospitality,Mid-Market,Mid-Market,970,33000000,USA,North America,New York,2023-08-01,2023-08-02,2023-11-03,222,16,34,AM032,Active,B2B
CUST000273,CC000273,Vision Dynamics 273,Insurance,Mid-Market,Mid-Market,403,20000000,UK,Europe,Manchester,2024-05-24,2024-05-31,2024-10-27,749,7,15,AM033,Active,B2B
CUST000274,CC000274,Core Dynamics 274,Consulting,Mid-Market,Mid-Market,343,42000000,Canada,North America,Vancouver,2024-04-08,2024-04-08,2024-12-31,540,8,10,AM034,Active,B2B
CUST000275,CC000275,Nexa Dynamics 275,Media,Mid-Market,Mid-Market,827,13000000,Germany,Europe,Hamburg,2023-04-19,2023-04-23,2023-06-14,275,20,27,AM035,Active,B2B
CUST000276,CC000276,Skyline Dynamics 276,Energy,Enterprise,Enterprise,4054,115000000,Singapore,Asia,Singapore,2022-02-16,2022-02-22,2023-03-11,569,34,6,AM036,Inactive,B2B
CUST000277,CC000277,Pioneer Dynamics 277,Automotive,Enterprise,Enterprise,4828,288000000,Australia,Oceania,Sydney,2023-04-29,2023-04-29,2024-03-17,199,20,28,AM037,Active,B2B
CUST000278,CC000278,Optima Dynamics 278,Agriculture,Enterprise,Enterprise,4136,224000000,Japan,Asia,Nagoya,2023-10-24,2023-10-30,2024-12-16,474,14,26,AM038,Active,B2B
CUST000279,CC000279,Elevate Dynamics 279,Construction,Enterprise,Enterprise,4714,156000000,France,Europe,Lyon,2022-03-24,2022-03-26,2024-02-23,136,33,24,AM039,Active,B2B
